Date,AUDUSD,EURODOLLAR,EURUSD,CRUDE,COPPER,VIX,GOLD,EWJ,EWH,EWG,EWA,USDMXN,USDJPY,USDCHF,US10Y,SILVER,MOR30Y,MOR15Y,BAA,AAA,SPY,AUDUSD_1WR,EURODOLLAR_1WR,EURUSD_1WR,CRUDE_1WR,COPPER_1WR,VIX_1WR,GOLD_1WR,EWJ_1WR,EWH_1WR,EWG_1WR,EWA_1WR,USDMXN_1WR,USDJPY_1WR,USDCHF_1WR,US10Y_1WR,SILVER_1WR,MOR30Y_1WR,MOR15Y_1WR,BAA_1WR,AAA_1WR,SPY_1WR,AUDUSD_3WR,EURODOLLAR_3WR,EURUSD_3WR,CRUDE_3WR,COPPER_3WR,VIX_3WR,GOLD_3WR,EWJ_3WR,EWH_3WR,EWG_3WR,EWA_3WR,USDMXN_3WR,USDJPY_3WR,USDCHF_3WR,US10Y_3WR,SILVER_3WR,MOR30Y_3WR,MOR15Y_3WR,BAA_3WR,AAA_3WR,SPY_3WR,AUDUSD_5WR,EURODOLLAR_5WR,EURUSD_5WR,CRUDE_5WR,COPPER_5WR,VIX_5WR,GOLD_5WR,EWJ_5WR,EWH_5WR,EWG_5WR,EWA_5WR,USDMXN_5WR,USDJPY_5WR,USDCHF_5WR,US10Y_5WR,SILVER_5WR,MOR30Y_5WR,MOR15Y_5WR,BAA_5WR,AAA_5WR,SPY_5WR,AUDUSD_10WR,EURODOLLAR_10WR,EURUSD_10WR,CRUDE_10WR,COPPER_10WR,VIX_10WR,GOLD_10WR,EWJ_10WR,EWH_10WR,EWG_10WR,EWA_10WR,USDMXN_10WR,USDJPY_10WR,USDCHF_10WR,US10Y_10WR,SILVER_10WR,MOR30Y_10WR,MOR15Y_10WR,BAA_10WR,AAA_10WR,SPY_10WR,AUDUSD_1W-3WR,EURODOLLAR_1W-3WR,EURUSD_1W-3WR,CRUDE_1W-3WR,COPPER_1W-3WR,VIX_1W-3WR,GOLD_1W-3WR,EWJ_1W-3WR,EWH_1W-3WR,EWG_1W-3WR,EWA_1W-3WR,USDMXN_1W-3WR,USDJPY_1W-3WR,USDCHF_1W-3WR,US10Y_1W-3WR,SILVER_1W-3WR,MOR30Y_1W-3WR,MOR15Y_1W-3WR,BAA_1W-3WR,AAA_1W-3WR,SPY_1W-3WR,AUDUSD_1W-5WR,EURODOLLAR_1W-5WR,EURUSD_1W-5WR,CRUDE_1W-5WR,COPPER_1W-5WR,VIX_1W-5WR,GOLD_1W-5WR,EWJ_1W-5WR,EWH_1W-5WR,EWG_1W-5WR,EWA_1W-5WR,USDMXN_1W-5WR,USDJPY_1W-5WR,USDCHF_1W-5WR,US10Y_1W-5WR,SILVER_1W-5WR,MOR30Y_1W-5WR,MOR15Y_1W-5WR,BAA_1W-5WR,AAA_1W-5WR,SPY_1W-5WR,AUDUSD_1W-10WR,EURODOLLAR_1W-10WR,EURUSD_1W-10WR,CRUDE_1W-10WR,COPPER_1W-10WR,VIX_1W-10WR,GOLD_1W-10WR,EWJ_1W-10WR,EWH_1W-10WR,EWG_1W-10WR,EWA_1W-10WR,USDMXN_1W-10WR,USDJPY_1W-10WR,USDCHF_1W-10WR,US10Y_1W-10WR,SILVER_1W-10WR,MOR30Y_1W-10WR,MOR15Y_1W-10WR,BAA_1W-10WR,AAA_1W-10WR,SPY_1W-10WR,AUDUSD_3W-5WR,EURODOLLAR_3W-5WR,EURUSD_3W-5WR,CRUDE_3W-5WR,COPPER_3W-5WR,VIX_3W-5WR,GOLD_3W-5WR,EWJ_3W-5WR,EWH_3W-5WR,EWG_3W-5WR,EWA_3W-5WR,USDMXN_3W-5WR,USDJPY_3W-5WR,USDCHF_3W-5WR,US10Y_3W-5WR,SILVER_3W-5WR,MOR30Y_3W-5WR,MOR15Y_3W-5WR,BAA_3W-5WR,AAA_3W-5WR,SPY_3W-5WR,AUDUSD_3W-10WR,EURODOLLAR_3W-10WR,EURUSD_3W-10WR,CRUDE_3W-10WR,COPPER_3W-10WR,VIX_3W-10WR,GOLD_3W-10WR,EWJ_3W-10WR,EWH_3W-10WR,EWG_3W-10WR,EWA_3W-10WR,USDMXN_3W-10WR,USDJPY_3W-10WR,USDCHF_3W-10WR,US10Y_3W-10WR,SILVER_3W-10WR,MOR30Y_3W-10WR,MOR15Y_3W-10WR,BAA_3W-10WR,AAA_3W-10WR,SPY_3W-10WR,AUDUSD_5W-10WR,EURODOLLAR_5W-10WR,EURUSD_5W-10WR,CRUDE_5W-10WR,COPPER_5W-10WR,VIX_5W-10WR,GOLD_5W-10WR,EWJ_5W-10WR,EWH_5W-10WR,EWG_5W-10WR,EWA_5W-10WR,USDMXN_5W-10WR,USDJPY_5W-10WR,USDCHF_5W-10WR,US10Y_5W-10WR,SILVER_5W-10WR,MOR30Y_5W-10WR,MOR15Y_5W-10WR,BAA_5W-10WR,AAA_5W-10WR,SPY_5W-10WR,OUTPUT,1_up_0_down
2000-03-17,0.6068,93.63,0.9724,30.91,0.805,22.37,284.1,60,13.56,28,10.25,9.318,106.72,1.6585,6.204,5.092,8.24,7.83,8.45,7.75,146.94,-0.013172874,-0.002237852,0.009761163,-0.026763224,0.030729834,0.053201507,-0.015592516,0.0041841,-0.031428571,-0.008849558,0,-0.00075067,0.004234497,-0.007718081,-0.028651949,0.005529226,0.001215067,0.002560819,0.008353222,0.002587322,0.048672566,-0.013814399,-0.001812367,-0.002154951,0.0184514,-0.011056511,-0.112301587,-0.030375427,0.012658228,-0.009495982,-0.008849558,0.01284585,-0.006609808,-0.032807685,0.004968794,-0.020987849,0.011119936,-0.008423586,-0.011363636,0.019300362,0.010430248,0.102077552,-0.037436548,-0.002981578,-0.014692471,0.049932065,-0.045077106,-0.083947584,-0.086788814,-0.024390244,-0.023054755,0.004304161,-0.018199234,-0.011562533,-0.019117647,0.019799545,-0.059287339,-0.045011253,-0.014354067,-0.016331658,0.018072289,0.007802341,0.059485183,-0.073729202,-0.003724197,-0.055188496,0.276218002,-0.048463357,0.029926335,0.007804186,0,0.01878287,0.037037037,-0.034839925,-0.017088608,0.012908125,0.059879857,-0.047443574,-0.011262136,0.011042945,0.012936611,0.024242424,0.002587322,0.008164666,0.000641526,-0.000425485,0.011916114,-0.045214625,0.041786345,0.165503094,0.014782911,-0.008474127,-0.021932589,0,-0.01284585,0.005859138,0.037042182,-0.012686874,-0.0076641,-0.005590711,0.009638653,0.013924456,-0.01094714,-0.007842926,-0.053404986,0.024263675,0.000743726,0.024453634,-0.076695289,0.075806939,0.137149091,0.071196298,0.028574344,-0.008373816,-0.013153718,0.018199234,0.010811863,0.023352144,-0.027517626,0.03063539,0.050540479,0.015569134,0.018892478,-0.009719067,-0.005215019,-0.010812616,0.060556328,0.001486345,0.064949659,-0.302981226,0.079193191,0.023275171,-0.023396701,0.0041841,-0.050211441,-0.045886595,0.034839925,0.016337937,-0.008673627,-0.067597938,0.018791625,0.016791362,-0.009827878,-0.010375791,-0.015889202,0,0.040507901,0.023622149,0.001169211,0.01253752,-0.031480665,0.034020595,-0.028354003,0.056413387,0.037048472,0.013558773,-0.013153718,0.031045084,0.004952725,-0.013690038,-0.014830751,0.03829949,0.056131189,0.005930481,0.004968022,0.001228073,0.002627907,0.042592369,0.059914802,0.00191183,0.053033545,-0.257766601,0.037406846,-0.142227922,-0.038179613,0.012658228,-0.028278852,-0.045886595,0.047685774,0.010478799,-0.04571581,-0.054911063,0.026455725,0.022382072,-0.019466531,-0.024300247,-0.004942062,0.007842926,0.093912886,0.036292653,0.000742619,0.040496025,-0.226285936,0.003386251,-0.113873919,-0.094593,-0.024390244,-0.041837625,-0.032732876,0.016640691,0.005526074,-0.032025772,-0.040080312,-0.011843765,-0.033749117,-0.025397012,-0.029268269,-0.006170135,0.005215019,0.051320517,0.045052402,1
2000-03-24,0.6083,93.64,0.9771,28.02,0.804,23.31,284.7,59.75,13.81,28.44,10.25,9.217,106.88,1.6244,6.191,5.119,8.23,7.84,8.31,7.61,153.56,0.002471984,0.000106803,0.004833402,-0.09349725,-0.001242236,0.042020563,0.002111932,-0.004166667,0.018436578,0.015714286,0,-0.010839236,0.00149925,-0.020560748,-0.002095422,0.005302435,-0.001213592,0.001277139,-0.016568047,-0.018064516,0.045052402,0,-0.002131287,0.017918533,-0.110758489,0.016434893,0.213430505,-0.014196676,-0.024489796,0.018436578,-0.021335169,-0.041159963,-0.01094538,-0.008166295,-0.029513681,-0.029471704,0.003922338,-0.004836759,0,-0.004790419,-0.012970169,0.088151927,-0.033370412,-0.000853606,-0.009528637,-0.050491359,-0.031325301,-0.103461538,-0.067169069,0,0.042264151,0.024864865,0.01284585,-0.018946248,-0.036770007,-0.001598033,-0.045040876,-0.029205386,-0.017899761,-0.02,-0.001201923,-0.011688312,0.134875471,-0.086910838,-0.003405705,-0.035248815,0,-0.059649123,0.185656155,0.002817894,-0.028455285,0.032137519,0.02708559,-0.088888889,-0.021549894,0.010112466,0.020031397,-0.074312201,0.001369327,0.006112469,0.007712082,-0.007168459,-0.024358974,0.044839083,0.002471984,0.002238091,-0.013085131,0.017261239,-0.017677129,-0.171409942,0.016308608,0.020323129,0,0.037049454,0.041159963,0.000106145,0.009665546,0.008952934,0.027376282,0.001380097,0.003623167,0.001277139,-0.011777628,-0.005094348,-0.043099525,0.035842396,0.00096041,0.014362038,-0.043005891,0.030083065,0.145482102,0.069281002,-0.004166667,-0.023827573,-0.009150579,-0.01284585,0.008107012,0.038269258,-0.018962714,0.042945454,0.034507821,0.016686169,0.021277139,-0.015366124,-0.006376204,-0.089823069,0.089382822,0.003512508,0.040082217,-0.09349725,0.058406887,-0.143635591,-0.000705961,0.024288618,-0.013700941,-0.011371305,0.088888889,0.010710658,-0.008613215,-0.040592145,0.072216779,0.003933108,-0.007326062,-0.006434943,-0.009399589,0.006294458,0.00021332,0.033370412,-0.001277681,0.02744717,-0.060267131,0.047760194,0.316892043,0.052972394,-0.024489796,-0.023827573,-0.046200033,-0.054005812,0.008000868,0.028603712,-0.027915648,0.015569172,0.033127724,0.013063002,0.02,-0.003588496,-0.001281857,-0.046723544,0.086910838,0.001274417,0.053167348,-0.110758489,0.076084015,0.02777435,-0.01701457,0.003965489,-0.013700941,-0.048420759,0.047728926,0.010604513,-0.018278761,-0.049545079,0.044840497,0.002553011,-0.010949229,-0.007712082,0.00237804,0.011388806,0.043312845,0.053540426,0.002552098,0.025720179,-0.050491359,0.028323822,-0.289117693,-0.069986963,0.028455285,0.010126632,-0.002220726,0.101734739,0.002603646,-0.046882473,-0.02162943,0.029271325,-0.030574713,-0.024012231,-0.027712082,0.005966536,0.012670663,0.090036388,-0.020708518,0
2000-03-31,0.6076,93.66,0.9562,26.9,0.8,24.11,278.4,66,13.69,27,9.88,9.262,102.8,1.6646,6.002,5.02,8.23,7.84,8.34,7.63,150.38,-0.001150748,0.000213584,-0.021389827,-0.039971449,-0.004975124,0.034320034,-0.022128556,0.10460251,-0.008689356,-0.050632911,-0.036097561,0.004882283,-0.038173653,0.024747599,-0.030528186,-0.019339715,0,0,0.003610108,0.002628121,-0.020708518,-0.011871849,-0.001918159,-0.007061267,-0.15302267,0.024327785,0.135122411,-0.035343035,0.10460251,-0.022142857,-0.044247788,-0.036097561,-0.006756032,-0.032652677,-0.004068446,-0.060278691,-0.008688784,0,0.003841229,-0.00477327,-0.012936611,0.073222952,-0.012514221,-0.001492537,-0.018778861,-0.113673806,-0.017199017,-0.043253968,-0.049829352,0.113924051,0,-0.044247788,-0.023715415,-0.012579957,-0.06833424,0.008665091,-0.052864131,-0.003177125,-0.009626955,-0.01010101,0.006031363,-0.005215124,0.127878197,-0.083559578,-0.002343417,-0.052422951,-0.046099291,-0.07727797,0.158021134,-0.037677152,0.10460251,0.07372549,0.016566265,-0.096892139,-0.021447438,-0.01842834,0.042851773,-0.113703485,-0.038682497,-0.003631961,-0.002544529,-0.011848341,-0.031725888,0.041124342,0.010721101,0.002131743,-0.01432856,0.113051221,-0.029302909,-0.100802376,0.013214479,0,0.013453502,-0.006385124,0,0.011638315,-0.005520976,0.028816045,0.029750505,-0.010650931,0,-0.003841229,0.008383378,0.015564732,-0.09393147,0.011363473,0.001706121,-0.002610966,0.073702357,0.012223893,0.077574003,0.027700795,-0.00932154,-0.008689356,-0.006385124,-0.012382146,0.01746224,0.030160587,0.016082508,0.022335945,-0.01616259,0.009626955,0.01010101,-0.002421255,0.007843245,-0.148586715,0.08240883,0.002557001,0.031033124,0.006127842,0.072302846,-0.123701099,0.015548595,0,-0.082414846,-0.067199176,0.060794578,0.026329721,-0.019745313,-0.018104174,0.083175299,0.019342782,0.003631961,0.002544529,0.01545845,0.034354009,-0.06183286,0.000642372,-0.000425621,0.011717594,-0.039348864,0.041526802,0.178376379,0.014486316,-0.00932154,-0.022142857,0,-0.012382146,0.005823925,0.035681562,-0.012733537,-0.00741456,-0.005511659,0.009626955,0.013942239,-0.010804633,-0.007721487,-0.054655245,0.071687729,0.000425259,0.045361684,-0.106923379,0.101605755,-0.022898723,0.002334116,0,-0.095868347,-0.060814053,0.060794578,0.014691406,-0.014224338,-0.046920219,0.053424794,0.029993714,0.003631961,0.006385758,0.007075072,0.018789278,0.032098609,0.071045357,0.00085088,0.03364409,-0.067574515,0.060078953,-0.201275102,-0.0121522,0.00932154,-0.07372549,-0.060814053,0.073176724,0.008867481,-0.0499059,-0.034186682,0.060839354,0.035505372,-0.005994994,-0.007556481,0.017879704,0.026510764,0.086753855,0.00704881,1
2000-04-07,0.5985,93.69,0.9549,25.04,0.765,24.39,279.8,63.75,13.5,26.56,10.25,9.292,105.4,1.6435,5.845,5.104,8.2,7.83,8.3,7.58,151.44,-0.014976959,0.000320307,-0.001359548,-0.069144981,-0.04375,0.011613438,0.005028736,-0.034090909,-0.013878744,-0.016296296,0.037449393,0.003239041,0.025291829,-0.012675718,-0.026157947,0.016733068,-0.0036452,-0.00127551,-0.004796163,-0.00655308,0.00704881,-0.013678312,0.00064082,-0.017996709,-0.189906179,-0.049689441,0.090299508,-0.015135516,0.0625,-0.004424779,-0.051428571,0,-0.002790298,-0.012368816,-0.009044317,-0.057865893,0.002356638,-0.004854369,0,-0.017751479,-0.021935484,0.030624745,-0.016110472,-0.001598465,-0.005208876,-0.205331641,-0.032869785,0.269651223,-0.031163435,0.040816327,-0.004424779,-0.086028906,-0.041159963,-0.002897307,-0.02190052,-0.018102521,-0.083712181,0.000980584,-0.008464329,-0.00127551,-0.005988024,-0.016861219,0.073129252,-0.053605313,-0.001279181,-0.020615385,-0.08008817,-0.078313253,-0.066947207,-0.01130742,0.0625,0.028963415,0.046493302,-0.012524085,-0.032536832,-0.016056759,-0.003818645,-0.122108741,-0.038251366,-0.006060606,-0.00127551,0.001206273,-0.019404916,0.114512805,-0.001298646,-0.000320513,0.016637161,0.120761198,0.005939441,-0.07868607,0.020164251,-0.096590909,-0.009453965,0.035132275,0.037449393,0.00602934,0.037660644,-0.003631401,0.031707946,0.01437643,0.001209168,-0.00127551,0.012955316,0.015382404,-0.023575935,0.001133513,0.001918773,0.003849328,0.136186659,-0.010880215,-0.258037785,0.036192171,-0.074907236,-0.009453965,0.069732609,0.078609355,0.006136348,0.047192348,0.005426803,0.057554233,0.015752483,0.004819128,0,0.001191861,0.010308139,-0.066080442,0.038628355,0.001599489,0.019255836,0.010943189,0.034563253,0.078560646,0.016336156,-0.096590909,-0.042842158,-0.062789598,0.049973477,0.035775873,0.041348588,-0.008857073,0.095950794,0.054984434,0.002415406,0,-0.006002436,0.012851836,-0.107463996,0.002432159,0.002239286,-0.012787833,0.015425462,-0.016819656,-0.179351715,0.016027919,0.021683673,0,0.034600334,0.041159963,0.000107008,0.009531704,0.009058204,0.025846288,0.001376053,0.00360996,0.00127551,-0.011763455,-0.005074265,-0.042504507,0.039927001,0.001920002,0.002618675,-0.109818009,0.028623812,0.157246716,-0.003828095,0,-0.033388193,-0.097921873,0.012524085,0.029746533,0.003687943,-0.005225672,0.064242848,0.040608004,0.001206237,0.00127551,-0.018957752,-0.002530568,-0.083888061,0.037494841,-0.000319284,0.015406509,-0.12524347,0.045443468,0.336598431,-0.019856014,-0.021683673,-0.033388193,-0.132522208,-0.028635878,0.029639525,-0.005843761,-0.014283877,0.038396561,0.039231951,-0.002403723,0,-0.007194297,0.002543697,-0.041383554,-0.101954569,0
2000-04-14,0.5976,93.71,0.9623,25.57,0.751,33.49,282.6,60.5,12.06,25.06,9.69,9.53,104.8,1.6313,5.86,5.162,8.12,7.76,8.35,7.62,136,-0.001503759,0.00021347,0.007749503,0.021166134,-0.018300654,0.373103731,0.010007148,-0.050980392,-0.106666667,-0.056475904,-0.054634146,0.025613431,-0.0056926,-0.007423182,0.002566296,0.011363636,-0.009756098,-0.008939974,0.006024096,0.005277045,-0.101954569,-0.017590005,0.000747544,-0.015146863,-0.087437545,-0.065920398,0.436722437,-0.007376185,0.012552301,-0.126719768,-0.118846695,-0.054634146,0.033958989,-0.019461078,0.004247722,-0.053464707,0.008400078,-0.013365735,-0.010204082,0.004813478,0.00131406,-0.114352696,-0.028134656,-0.001385337,-0.000726895,-0.194899244,-0.038412292,0.576741996,-0.020790021,0.012552301,-0.138571429,-0.112920354,-0.054634146,0.021983914,-0.01383269,-0.023991863,-0.082511351,0.019352291,-0.013365735,-0.006402049,-0.003579952,-0.014230272,-0.029403369,-0.061410397,-0.001810822,-0.020858771,-0.11276891,-0.088592233,0.554781801,-0.089561856,-0.0546875,-0.089811321,-0.094980137,-0.077142857,0.008785858,-0.02238806,-0.001957785,-0.106434889,-0.069406887,-0.015757576,-0.011464968,0.015815085,-0.003921569,-0.046216425,0.016086246,-0.000534074,0.022896366,0.108603679,0.047619744,-0.063618706,0.017383333,-0.063532693,0.020053102,0.062370791,0,-0.008345558,0.013768478,-0.011670904,0.056031003,0.002963558,0.003609638,0.001264107,0.001210619,0.003962984,0.012398127,0.026630897,0.001598807,0.008476398,0.216065379,0.020111638,-0.203638265,0.030797169,-0.063532693,0.031904762,0.05644445,0,0.003629517,0.008140091,0.016568681,0.085077647,-0.007988654,0.003609638,-0.002537926,0.009604049,0.019507317,-0.072551201,0.059906638,0.002024292,0.028608273,0.133935045,0.070291579,-0.18167807,0.099569004,0.003707108,-0.016855346,0.038504234,0.022508711,0.016827573,0.01669546,-0.005465397,0.109001185,0.080770523,0.006001478,0.002524994,-0.009790989,0.009198613,-0.055738145,0.010544651,0.002132881,-0.014419968,0.1074617,-0.027508106,-0.14001956,0.013413835,0,0.01185166,-0.005926341,0,0.011975075,-0.005628388,0.028239585,0.029046644,-0.010952213,0,-0.003802033,0.00839343,0.015544332,-0.084949327,0.043820392,0.002558366,0.005711908,0.025331366,0.022671835,-0.118059365,0.08218567,0.067239801,-0.036908448,-0.023866558,0.022508711,0.025173131,0.002926982,0.006205507,0.052970182,0.077806965,0.002391841,0.001260887,-0.011001607,0.005235629,-0.068136271,0.033275741,0.000425486,0.020131876,-0.082130334,0.050179941,0.021960195,0.068771835,0.067239801,-0.048760108,-0.017940217,0.022508711,0.013198056,0.008555369,-0.022034078,0.023923538,0.088759177,0.002391841,0.005062919,-0.019395037,-0.010308703,0.016813056,0.057426471,1
2000-04-21,0.5927,93.52,0.9383,25.88,0.766,27.37,279.7,61.25,12.25,24.88,9.81,9.405,105.77,1.6753,6,4.989,8.16,7.82,8.45,7.68,143.81,-0.008199465,-0.002027532,-0.024940247,0.012123582,0.019973369,-0.182741117,-0.010261854,0.012396694,0.015754561,-0.007182761,0.012383901,-0.013116474,0.009255725,0.026972353,0.023890785,-0.033514142,0.004926108,0.007731959,0.011976048,0.007874016,0.057426471,-0.024522712,-0.001494768,-0.018719933,-0.037918216,-0.0425,0.135213604,0.00466954,-0.071969697,-0.105186267,-0.078518519,-0.00708502,0.01543943,0.028891051,0.006427971,-0.000333222,-0.006175299,-0.008505468,-0.00255102,0.013189448,0.00655308,-0.04368932,-0.023236651,-0.001174837,-0.035067873,-0.162730508,-0.048447205,0.223513634,-0.015487504,0.020833333,-0.09660767,-0.111428571,-0.042926829,0.009336768,-0.008901799,0.010129635,-0.032882012,-0.020227808,-0.009708738,-0.001277139,0,-0.009032258,-0.021301211,-0.059803299,-0.004152912,-0.049245111,-0.120923913,-0.091340451,0.120802621,-0.100932176,-0.004065041,-0.117435159,-0.107604017,-0.060344828,-0.002333722,-0.027849265,0.030129742,-0.090219864,-0.064328582,-0.023923445,-0.01758794,0.018072289,-0.00130039,0.036916865,0.016323248,-0.000532763,-0.006220314,0.050041798,0.062473369,-0.317954721,-0.014931394,0.084366391,0.120940828,0.071335757,0.019468921,-0.028555904,-0.019635325,0.020544383,0.024224007,-0.027338843,0.013431576,0.010282979,-0.001213401,0.001320936,0.101115791,0.015037187,-0.000852695,0.010127626,0.17485409,0.068420574,-0.406254751,0.00522565,-0.008436639,0.11236223,0.10424581,0.05531073,-0.022453242,0.018157524,0.016842718,0.056772797,-0.013286333,0.014634846,0.009009098,0.011976048,0.016906274,0.078727682,0.051603835,0.002125381,0.024304864,0.133047495,0.11131382,-0.303543738,0.090670322,0.016461735,0.133189719,0.100421256,0.072728729,-0.010782752,0.03710499,-0.003157389,0.114110649,0.03081444,0.028849553,0.025319898,-0.006096241,0.009174406,0.020509606,-0.001286061,-0.000319931,0.01634794,0.124812292,0.005947205,-0.08830003,0.020157045,-0.09280303,-0.008578598,0.032910053,0.035841809,0.006102662,0.03779285,-0.003701665,0.032548789,0.01405251,0.00120327,-0.001273881,0.013189448,0.015585338,-0.022388109,0.035280587,0.002658144,0.030525178,0.083005697,0.048840451,0.014410984,0.105601716,-0.067904656,0.012248891,0.029085499,0.053259807,0.017773152,0.056740315,-0.023701772,0.089886641,0.058153283,0.015417977,0.015036919,-0.004882841,0.00785347,-0.080606185,0.036566648,0.002978075,0.014177238,-0.041806595,0.042893246,0.102711014,0.085444672,0.024898374,0.020827489,-0.003824554,0.017417998,0.01167049,0.018947466,-0.020000107,0.057337852,0.044100774,0.014214707,0.0163108,-0.018072289,-0.007731868,-0.058218076,0.008900633,1
2000-04-28,0.5838,93.36,0.9123,25.74,0.79,26.2,273.1,61,12.56,24.62,9.94,9.392,108.2,1.7172,6.218,4.96,8.13,7.79,8.51,7.7,145.09,-0.015016028,-0.001710864,-0.027709688,-0.005409583,0.031331593,-0.042747534,-0.023596711,-0.004081633,0.025306122,-0.010450161,0.013251784,-0.001382243,0.022974378,0.025010446,0.036333333,-0.005812788,-0.003676471,-0.003836317,0.007100592,0.002604167,0.008900633,-0.024561404,-0.003522254,-0.044612001,0.027955272,0.032679739,0.074210742,-0.023945675,-0.043137255,-0.06962963,-0.073042169,-0.030243902,0.010761946,0.026565465,0.044843322,0.063815227,-0.028213166,-0.008536585,-0.005108557,0.025301205,0.015831135,-0.041930798,-0.04027618,-0.002990175,-0.066318698,-0.08137045,-0.017412935,0.123981124,-0.040744643,0.020920502,-0.09051412,-0.134317862,-0.030243902,0.018986655,0.012350299,0.057128786,0.004361169,-0.031060754,-0.012150668,-0.006377551,0.024067389,0.011826544,-0.055157593,-0.072302558,-0.003841229,-0.075215408,-0.127753304,-0.048192771,0.007692308,-0.105176933,0.020920502,-0.052075472,-0.112792793,-0.017786561,-0.000319319,-0.024873828,0.055439459,-0.040876138,-0.059358999,-0.029832936,-0.02625,0.022836538,0,0.072278472,0.009545375,0.00181139,0.016902314,-0.033364854,-0.001348146,-0.116958276,0.000348965,0.039055622,0.094935752,0.062592008,0.043495686,-0.012144189,-0.003591087,-0.019832876,-0.027481893,0.022400378,0.004860115,0.00127224,-0.018200613,-0.013226968,0.05083143,0.025260151,0.001279311,0.03860901,0.075960867,0.048744528,-0.166728658,0.017147933,-0.025002135,0.115820243,0.123867701,0.043495686,-0.020368899,0.010624079,-0.03211834,0.031972164,0.025247966,0.008474198,0.002541234,-0.016966797,-0.009222377,0.064058226,0.05728653,0.002130365,0.04750572,0.122343721,0.079524364,-0.050439841,0.081580222,-0.025002135,0.077381594,0.102342632,0.031038345,-0.001062925,0.047848207,-0.030429013,0.077209471,0.053546211,0.026156465,0.022413683,-0.015735947,0.002604167,-0.063377839,0.015714776,-0.000532079,0.021706697,0.109325721,0.050092674,-0.049770382,0.016798968,-0.064057757,0.020884491,0.061275693,0,-0.008224709,0.014215165,-0.012285464,0.059454057,0.002847588,0.003614083,0.001268994,0.001233816,0.004004591,0.013226795,0.047741155,0.000318975,0.030603407,0.155708576,0.08087251,0.066518434,0.081231258,-0.064057757,-0.017554158,0.039750624,-0.012457341,0.011081265,0.051439293,-0.010596137,0.104691364,0.031145833,0.02129635,0.021141443,0.002464666,0.015831135,-0.114209269,0.032026379,0.000851054,0.00889671,0.046382854,0.030779836,0.116288816,0.06443229,0,-0.038438649,-0.021525069,-0.012457341,0.019305974,0.037224128,0.001689327,0.045237307,0.028298245,0.017682267,0.019872449,0.00123085,0.011826544,-0.127436065,-0.010751947,0
2000-05-05,0.597,93.28,0.8969,27.29,0.838,27.53,278.5,61.5,12.31,24.62,9.81,9.463,108.56,1.7295,6.511,5.006,8.28,7.94,8.74,7.87,143.53,0.022610483,-0.000856898,-0.016880412,0.06021756,0.060759494,0.050763359,0.019772977,0.008196721,-0.019904459,0,-0.013078471,0.007559625,0.003327172,0.007162823,0.047121261,0.009274194,0.018450185,0.019255456,0.027027027,0.022077922,-0.010751947,-0.001004016,-0.004588624,-0.067962174,0.067266328,0.115845539,-0.177963571,-0.014508139,0.016528926,0.020729685,-0.017557861,0.012383901,-0.00703043,0.035877863,0.060197389,0.11109215,-0.030220845,0.019704433,0.023195876,0.046706587,0.032808399,0.055367647,-0.017445688,-0.004057228,-0.062016315,0.014498141,0.0475,0.141849855,0.000359195,-0.068181818,-0.100803506,-0.088148148,-0.00708502,0.021701576,0.056031128,0.038988346,0.084805065,-0.002788845,0.006075334,0.012755102,0.047961631,0.031454784,-0.04555127,-0.029741589,-0.00554371,-0.07963058,-0.100823723,0.029484029,0.092460317,-0.049488055,0.037974684,-0.100803506,-0.128495575,-0.030632411,0.008848614,-0.016131956,0.047991274,0.027457788,-0.005957109,-0.003610108,0.002525253,0.054282268,0.026075619,0.076501913,0.023614499,0.003731726,0.051081762,-0.007048768,-0.055086046,0.22872693,0.034281116,-0.008332204,-0.040634144,0.017557861,-0.025462372,0.014590055,-0.032550691,-0.053034565,-0.063970889,0.039495038,-0.001254249,-0.003940421,-0.01967956,-0.010730477,-0.066119594,0.040056171,0.00320033,0.045135902,0.045719419,0.013259494,-0.091086496,0.019413782,0.076378539,0.080899048,0.088148148,-0.005993451,-0.014141951,-0.052703957,-0.031825522,-0.037683804,0.012063038,0.01237485,0.006500354,-0.020934604,-0.009376862,0.034799323,0.052352073,0.004686812,0.062750168,0.161041283,0.031275464,-0.041696959,0.069261032,-0.029777962,0.080899048,0.128495575,0.01755394,-0.001288989,0.019459128,-0.040828451,0.019663473,0.015231302,0.022060293,0.016730203,-0.027255241,-0.003997697,-0.08725386,0.016441672,-0.000531396,-0.005945859,0.052768186,0.068345539,-0.319813426,-0.014867334,0.084710744,0.121533191,0.070590287,0.019468921,-0.028732007,-0.020153266,0.021209043,0.026287085,-0.027432,0.013629099,0.010440774,-0.001255044,0.001353615,0.100918917,0.028737573,0.000955086,0.011668406,0.168090051,0.08636151,-0.270423889,0.034979916,-0.021445758,0.121533191,0.110937714,0.043016312,-0.015879044,0.052009818,0.012206114,0.083634363,-0.024263736,0.023314542,0.020670624,-0.007575681,0.00673278,-0.021134265,0.012295902,0.001486482,0.017614265,0.115321864,0.018015971,0.049389537,0.04984725,-0.106156502,0,0.040347427,0.023547391,0.012852962,0.072163084,-0.009002929,0.057347277,0.003168264,0.009685442,0.01022985,-0.006320637,0.005379164,-0.122053183,-0.005016373,0
